X,Y,Z,C
23.5,10.5,0.0,0.7
23.5,10.5,0.5,0.7
23.5,10.5,1.0,0.7
23.5,10.5,1.5,0.7
23.5,10.5,2.0,0.7
23.5,10.5,2.1,1.0
23.5,10.5,2.6,1.0
23.5,10.5,3.1,1.0
23.5,10.5,3.6,1.0
23.5,11.0,0.0,0.7
23.5,11.0,0.5,0.7
23.5,11.0,1.0,0.7
23.5,11.0,1.5,0.7
23.5,11.0,2.0,0.7
23.5,11.5,0.0,0.7
23.5,11.5,0.5,0.7
23.5,11.5,1.0,0.7
23.5,11.5,1.5,0.7
23.5,11.5,2.0,0.7
23.5,12.0,0.0,0.7
23.5,12.0,0.5,0.7
23.5,12.0,1.0,0.7
23.5,12.0,1.5,0.7
23.5,12.0,2.0,0.7
23.5,12.5,0.0,0.7
23.5,12.5,0.5,0.7
23.5,12.5,1.0,0.7
23.5,12.5,1.5,0.7
23.5,12.5,2.0,0.7
24.0,-12.5,0.0,0.7
24.0,-12.5,0.5,0.7
24.0,-12.5,1.0,0.7
24.0,-12.5,1.5,0.7
24.0,-12.5,2.0,0.7
24.0,-12.0,0.0,0.7
24.0,-12.0,0.5,0.7
24.0,-12.0,1.0,0.7
24.0,-12.0,1.5,0.7
24.0,-12.0,2.0,0.7
24.0,-11.5,0.0,0.7
24.0,-11.5,0.5,0.7
24.0,-11.5,1.0,0.7
24.0,-11.5,1.5,0.7
24.0,-11.5,2.0,0.7
24.0,-11.0,0.0,0.7
24.0,-11.0,0.5,0.7
24.0,-11.0,1.0,0.7
24.0,-11.0,1.5,0.7
24.0,-11.0,2.0,0.7
24.0,-10.5,0.0,0.7
24.0,-10.5,0.5,0.7
24.0,-10.5,1.0,0.7
24.0,-10.5,1.5,0.7
24.0,-10.5,2.0,0.7
24.0,-10.0,0.0,0.7
24.0,-10.0,0.5,0.7
24.0,-10.0,1.0,0.7
24.0,-10.0,1.5,0.7
24.0,-10.0,2.0,0.7
24.0,-9.5,0.0,0.7
24.0,-9.5,0.5,0.7
24.0,-9.5,1.0,0.7
24.0,-9.5,1.5,0.7
24.0,-9.5,2.0,0.7
24.0,-9.0,0.0,0.7
24.0,-9.0,0.5,0.7
24.0,-9.0,1.0,0.7
24.0,-9.0,1.5,0.7
24.0,-9.0,2.0,0.7
24.0,-8.5,0.0,0.7
24.0,-8.5,0.5,0.7
24.0,-8.5,1.0,0.7
24.0,-8.5,1.5,0.7
24.0,-8.5,2.0,0.7
24.0,-8.0,0.0,0.7
24.0,-8.0,0.5,0.7
24.0,-8.0,1.0,0.7
24.0,-8.0,1.5,0.7
24.0,-8.0,2.0,0.7
24.0,-7.5,0.0,0.7
24.0,-7.5,0.5,0.7
24.0,-7.5,1.0,0.7
24.0,-7.5,1.5,0.7
24.0,-7.5,2.0,0.7
24.0,-7.0,0.0,0.7
24.0,-7.0,0.5,0.7
24.0,-7.0,1.0,0.7
24.0,-7.0,1.5,0.7
24.0,-7.0,2.0,0.7
24.0,-6.5,0.0,0.7
24.0,-6.5,0.5,0.7
24.0,-6.5,1.0,0.7
24.0,-6.5,1.5,0.7
24.0,-6.5,2.0,0.7
24.0,-6.0,0.0,0.7
24.0,-6.0,0.5,0.7
24.0,-6.0,1.0,0.7
24.0,-6.0,1.5,0.7
24.0,-6.0,2.0,0.7
24.0,-5.5,0.0,0.7
24.0,-5.5,0.5,0.7
24.0,-5.5,1.0,0.7
24.0,-5.5,1.5,0.7
24.0,-5.5,2.0,0.7
24.0,-5.0,0.0,0.89
24.0,-5.0,0.5,0.89
24.0,-5.0,1.0,0.89
24.0,-5.0,1.5,0.89
24.0,-5.0,2.0,0.89
24.0,-4.5,0.0,0.89
24.0,-4.5,0.5,0.89
24.0,-4.5,1.0,0.89
24.0,-4.5,1.5,0.89
24.0,-4.5,2.0,0.89
24.0,-4.25,0.0,0.49
24.0,-4.25,0.5,0.49
24.0,-4.25,1.0,0.49
24.0,-4.25,1.5,0.49
24.0,-4.25,2.0,0.49
24.0,-4.0,0.0,0.89
24.0,-4.0,0.5,0.89
24.0,-4.0,1.0,0.89
24.0,-4.0,1.5,0.89
24.0,-4.0,2.0,0.89
24.0,-3.75,0.0,0.49
24.0,-3.75,0.5,0.49
24.0,-3.75,1.0,0.49
24.0,-3.75,1.5,0.49
24.0,-3.75,2.0,0.49
24.0,-3.5,0.0,0.89
24.0,-3.5,0.5,0.89
24.0,-3.5,1.0,0.89
24.0,-3.5,1.5,0.89
24.0,-3.5,2.0,0.89
24.0,-3.25,0.0,0.49
24.0,-3.25,0.5,0.49
24.0,-3.25,1.0,0.49
24.0,-3.25,1.5,0.49
24.0,-3.25,2.0,0.49
24.0,-3.0,0.0,0.89
24.0,-3.0,0.5,0.89
24.0,-3.0,1.0,0.89
24.0,-3.0,1.5,0.89
24.0,-3.0,2.0,0.89
24.0,-2.75,0.0,0.49
24.0,-2.75,0.5,0.49
24.0,-2.75,1.0,0.49
24.0,-2.75,1.5,0.49
24.0,-2.75,2.0,0.49
24.0,-2.5,0.0,0.89
24.0,-2.5,0.5,0.89
24.0,-2.5,1.0,0.89
24.0,-2.5,1.5,0.89
24.0,-2.5,2.0,0.89
24.0,-2.25,0.0,0.49
24.0,-2.25,0.5,0.49
24.0,-2.25,1.0,0.49
24.0,-2.25,1.5,0.49
24.0,-2.25,2.0,0.49
24.0,-2.0,-0.5,0.5
24.0,-2.0,0.0,0.89
24.0,-2.0,0.5,0.89
24.0,-2.0,1.0,0.89
24.0,-2.0,1.5,0.89
24.0,-2.0,2.0,0.89
24.0,-1.75,0.0,0.49
24.0,-1.75,0.5,0.49
24.0,-1.75,1.0,0.49
24.0,-1.75,1.5,0.49
24.0,-1.75,2.0,0.49
24.0,-1.5,-0.5,0.5
24.0,-1.5,0.0,0.89
24.0,-1.5,0.5,0.89
24.0,-1.5,1.0,0.89
24.0,-1.5,1.5,0.89
24.0,-1.5,2.0,0.89
24.0,-1.25,0.0,0.49
24.0,-1.25,0.5,0.49
24.0,-1.25,1.0,0.49
24.0,-1.25,1.5,0.49
24.0,-1.25,2.0,0.49
24.0,-1.0,-0.5,0.5
24.0,-1.0,0.0,1.0
24.0,-1.0,0.5,1.0
24.0,-1.0,1.0,1.0
24.0,-1.0,1.5,1.0
24.0,-1.0,2.0,1.0
24.0,-0.75,0.0,0.49
24.0,-0.75,0.5,0.49
24.0,-0.75,1.0,0.49
24.0,-0.75,1.5,0.49
24.0,-0.75,2.0,0.49
24.0,-0.5,-0.5,0.5
24.0,-0.5,0.0,1.0
24.0,-0.5,0.5,1.0
24.0,-0.5,1.0,1.0
24.0,-0.5,1.5,1.0
24.0,-0.5,2.0,1.0
24.0,0.0,-0.5,0.5
24.0,0.0,0.0,1.0
24.0,0.0,0.5,1.0
24.0,0.0,1.0,1.0
24.0,0.0,1.5,1.0
24.0,0.0,2.0,1.0
24.0,0.5,-0.5,0.5
24.0,0.5,0.0,1.0
24.0,0.5,0.5,1.0
24.0,0.5,1.0,1.0
24.0,0.5,1.5,1.0
24.0,0.5,2.0,1.0
24.0,0.75,0.0,0.49
24.0,0.75,0.5,0.49
24.0,0.75,1.0,0.49
24.0,0.75,1.5,0.49
24.0,0.75,2.0,0.49
24.0,1.0,-0.5,0.5
24.0,1.0,0.0,1.0
24.0,1.0,0.5,1.0
24.0,1.0,1.0,1.0
24.0,1.0,1.5,1.0
24.0,1.0,2.0,1.0
24.0,1.0,2.1,0.5
24.0,1.0,2.6,0.5
24.0,1.0,3.1,0.5
24.0,1.0,3.6,0.5
24.0,1.25,0.0,0.49
24.0,1.25,0.5,0.49
24.0,1.25,1.0,0.49
24.0,1.25,1.5,0.49
24.0,1.25,2.0,0.49
24.0,1.5,-0.5,0.5
24.0,1.5,0.0,0.89
24.0,1.5,0.5,0.89
24.0,1.5,1.0,0.89
24.0,1.5,1.5,0.89
24.0,1.5,2.0,0.89
24.0,1.5,2.1,0.5
24.0,1.5,2.6,0.5
24.0,1.5,3.1,0.5
24.0,1.5,3.6,0.5
24.0,1.75,0.0,0.49
24.0,1.75,0.5,0.49
24.0,1.75,1.0,0.49
24.0,1.75,1.5,0.49
24.0,1.75,2.0,0.49
24.0,2.0,-0.5,0.5
24.0,2.0,0.0,0.89
24.0,2.0,0.5,0.89
24.0,2.0,1.0,0.89
24.0,2.0,1.5,0.89
24.0,2.0,2.0,0.89
24.0,2.0,2.1,0.5
24.0,2.0,2.6,0.5
24.0,2.0,3.1,0.5
24.0,2.0,3.6,0.5
24.0,2.25,0.0,0.49
24.0,2.25,0.5,0.49
24.0,2.25,1.0,0.49
24.0,2.25,1.5,0.49
24.0,2.25,2.0,0.49
24.0,2.5,0.0,0.89
24.0,2.5,0.5,0.89
24.0,2.5,1.0,0.89
24.0,2.5,1.5,0.89
24.0,2.5,2.0,0.89
24.0,2.5,2.1,0.5
24.0,2.5,2.6,0.5
24.0,2.5,3.1,0.5
24.0,2.5,3.6,0.5
24.0,2.75,0.0,0.49
24.0,2.75,0.5,0.49
24.0,2.75,1.0,0.49
24.0,2.75,1.5,0.49
24.0,2.75,2.0,0.49
24.0,3.0,0.0,0.89
24.0,3.0,0.5,0.89
24.0,3.0,1.0,0.89
24.0,3.0,1.5,0.89
24.0,3.0,2.0,0.89
24.0,3.25,0.0,0.49
24.0,3.25,0.5,0.49
24.0,3.25,1.0,0.49
24.0,3.25,1.5,0.49
24.0,3.25,2.0,0.49
24.0,3.25,2.1,0.5
24.0,3.25,2.6,0.5
24.0,3.25,3.1,0.5
24.0,3.25,3.6,0.5
24.0,3.5,0.0,0.89
24.0,3.5,0.5,0.89
24.0,3.5,1.0,0.89
24.0,3.5,1.5,0.89
24.0,3.5,2.0,0.89
24.0,3.75,0.0,0.49
24.0,3.75,0.5,0.49
24.0,3.75,1.0,0.49
24.0,3.75,1.5,0.49
24.0,3.75,2.0,0.49
24.0,3.75,2.1,0.5
24.0,3.75,2.6,0.5
24.0,3.75,3.1,0.5
24.0,3.75,3.6,0.5
24.0,4.0,0.0,0.89
24.0,4.0,0.5,0.89
24.0,4.0,1.0,0.89
24.0,4.0,1.5,0.89
24.0,4.0,2.0,0.89
24.0,4.25,0.0,0.49
24.0,4.25,0.5,0.49
24.0,4.25,1.0,0.49
24.0,4.25,1.5,0.49
24.0,4.25,2.0,0.49
24.0,4.25,2.1,0.5
24.0,4.25,2.6,0.5
24.0,4.25,3.1,0.5
24.0,4.25,3.6,0.5
24.0,4.5,0.0,0.89
24.0,4.5,0.5,0.89
24.0,4.5,1.0,0.89
24.0,4.5,1.5,0.89
24.0,4.5,2.0,0.89
24.0,4.75,2.1,0.5
24.0,4.75,2.6,0.5
24.0,4.75,3.1,0.5
24.0,4.75,3.6,0.5
24.0,5.0,0.0,0.89
24.0,5.0,0.5,0.89
24.0,5.0,1.0,0.89
24.0,5.0,1.5,0.89
24.0,5.0,2.0,0.89
24.0,5.5,0.0,0.7
24.0,5.5,0.5,0.7
24.0,5.5,1.0,0.7
24.0,5.5,1.5,0.7
24.0,5.5,2.0,0.7
24.0,6.0,0.0,0.7
24.0,6.0,0.5,0.7
24.0,6.0,1.0,0.7
24.0,6.0,1.5,0.7
24.0,6.0,2.0,0.7
24.0,6.5,0.0,0.7
24.0,6.5,0.5,0.7
24.0,6.5,1.0,0.7
24.0,6.5,1.5,0.7
24.0,6.5,2.0,0.7
24.0,7.0,0.0,0.7
24.0,7.0,0.5,0.7
24.0,7.0,1.0,0.7
24.0,7.0,1.5,0.7
24.0,7.0,2.0,0.7
24.0,7.0,2.1,1.0
24.0,7.0,2.6,1.0
24.0,7.0,3.1,1.0
24.0,7.0,3.6,1.0
24.0,7.25,2.1,0.5
24.0,7.25,2.6,0.5
24.0,7.25,3.1,0.5
24.0,7.25,3.6,0.5
24.0,7.5,0.0,0.7
24.0,7.5,0.5,0.7
24.0,7.5,1.0,0.7
24.0,7.5,1.5,0.7
24.0,7.5,2.0,0.7
24.0,7.75,2.1,0.5
24.0,7.75,2.6,0.5
24.0,7.75,3.1,0.5
24.0,7.75,3.6,0.5
24.0,8.0,0.0,0.7
24.0,8.0,0.5,0.7
24.0,8.0,1.0,0.7
24.0,8.0,1.5,0.7
24.0,8.0,2.0,0.7
24.0,8.25,2.1,0.5
24.0,8.25,2.6,0.5
24.0,8.25,3.1,0.5
24.0,8.25,3.6,0.5
24.0,8.5,0.0,0.7
24.0,8.5,0.5,0.7
24.0,8.5,1.0,0.7
24.0,8.5,1.5,0.7
24.0,8.5,2.0,0.7
24.0,8.75,2.1,0.5
24.0,8.75,2.6,0.5
24.0,8.75,3.1,0.5
24.0,8.75,3.6,0.5
24.0,9.0,0.0,0.7
24.0,9.0,0.5,0.7
24.0,9.0,1.0,0.7
24.0,9.0,1.5,0.7
24.0,9.0,2.0,0.7
24.0,9.5,0.0,0.7
24.0,9.5,0.5,0.7
24.0,9.5,1.0,0.7
24.0,9.5,1.5,0.7
24.0,9.5,2.0,0.7
24.0,10.0,0.0,0.7
24.0,10.0,0.5,0.7
24.0,10.0,1.0,0.7
24.0,10.0,1.5,0.7
24.0,10.0,2.0,0.7
24.0,10.5,0.0,0.7
24.0,10.5,0.5,0.7
24.0,10.5,1.0,0.7
24.0,10.5,1.5,0.7
24.0,10.5,2.0,0.7
24.0,11.0,0.0,0.7
24.0,11.0,0.5,0.7
24.0,11.0,1.0,0.7
24.0,11.0,1.5,0.7
24.0,11.0,2.0,0.7
24.0,11.5,0.0,0.7
24.0,11.5,0.5,0.7
24.0,11.5,1.0,0.7
24.0,11.5,1.5,0.7
24.0,11.5,2.0,0.7
24.0,12.0,0.0,0.7
24.0,12.0,0.5,0.7
24.0,12.0,1.0,0.7
24.0,12.0,1.5,0.7
24.0,12.0,2.0,0.7
24.0,12.5,0.0,0.7
24.0,12.5,0.5,0.7
24.0,12.5,1.0,0.7
24.0,12.5,1.5,0.7
24.0,12.5,2.0,0.7
24.5,-12.5,0.0,0.7
24.5,-12.5,0.5,0.7
24.5,-12.5,1.0,0.7
24.5,-12.5,1.5,0.7
24.5,-12.5,2.0,0.7
24.5,-12.0,0.0,0.7
24.5,-12.0,0.5,0.7
24.5,-12.0,1.0,0.7
24.5,-12.0,1.5,0.7
24.5,-12.0,2.0,0.7
24.5,-11.5,0.0,0.7
24.5,-11.5,0.5,0.7
24.5,-11.5,1.0,0.7
24.5,-11.5,1.5,0.7
24.5,-11.5,2.0,0.7
24.5,-11.0,0.0,0.7
24.5,-11.0,0.5,0.7
24.5,-11.0,1.0,0.7
24.5,-11.0,1.5,0.7
24.5,-11.0,2.0,0.7
24.5,-10.5,0.0,0.7
24.5,-10.5,0.5,0.7
24.5,-10.5,1.0,0.7
24.5,-10.5,1.5,0.7
24.5,-10.5,2.0,0.7
24.5,-10.0,0.0,0.7
24.5,-10.0,0.5,0.7
24.5,-10.0,1.0,0.7
24.5,-10.0,1.5,0.7
24.5,-10.0,2.0,0.7
24.5,-9.5,0.0,0.7
24.5,-9.5,0.5,0.7
24.5,-9.5,1.0,0.7
24.5,-9.5,1.5,0.7
24.5,-9.5,2.0,0.7
24.5,-9.0,0.0,0.7
24.5,-9.0,0.5,0.7
24.5,-9.0,1.0,0.7
24.5,-9.0,1.5,0.7
24.5,-9.0,2.0,0.7
24.5,-8.5,0.0,0.7
24.5,-8.5,0.5,0.7
24.5,-8.5,1.0,0.7
24.5,-8.5,1.5,0.7
24.5,-8.5,2.0,0.7
24.5,-8.0,0.0,0.7
24.5,-8.0,0.5,0.7
24.5,-8.0,1.0,0.7
24.5,-8.0,1.5,0.7
24.5,-8.0,2.0,0.7
24.5,-7.5,0.0,0.7
24.5,-7.5,0.5,0.7
24.5,-7.5,1.0,0.7
24.5,-7.5,1.5,0.7
24.5,-7.5,2.0,0.7
24.5,-7.0,0.0,0.7
24.5,-7.0,0.5,0.7
24.5,-7.0,1.0,0.7
24.5,-7.0,1.5,0.7
24.5,-7.0,2.0,0.7
24.5,-6.5,0.0,0.7
24.5,-6.5,0.5,0.7
24.5,-6.5,1.0,0.7
24.5,-6.5,1.5,0.7
24.5,-6.5,2.0,0.7
24.5,-6.0,0.0,0.7
24.5,-6.0,0.5,0.7
24.5,-6.0,1.0,0.7
24.5,-6.0,1.5,0.7
24.5,-6.0,2.0,0.7
24.5,-5.5,0.0,0.7
24.5,-5.5,0.5,0.7
24.5,-5.5,1.0,0.7
24.5,-5.5,1.5,0.7
24.5,-5.5,2.0,0.7
24.5,-5.0,0.0,0.89
24.5,-5.0,0.5,0.89
24.5,-5.0,1.0,0.89
24.5,-5.0,1.5,0.89
24.5,-5.0,2.0,0.89
24.5,-4.5,0.0,0.89
24.5,-4.5,0.5,0.89
24.5,-4.5,1.0,0.89
24.5,-4.5,1.5,0.89
24.5,-4.5,2.0,0.89
24.5,-4.25,0.0,0.49
24.5,-4.25,0.5,0.49
24.5,-4.25,1.0,0.49
24.5,-4.25,1.5,0.49
24.5,-4.25,2.0,0.49
24.5,-4.0,0.0,0.89
24.5,-4.0,0.5,0.89
24.5,-4.0,1.0,0.89
24.5,-4.0,1.5,0.89
24.5,-4.0,2.0,0.89
24.5,-3.75,0.0,0.49
24.5,-3.75,0.5,0.49
24.5,-3.75,1.0,0.49
24.5,-3.75,1.5,0.49
24.5,-3.75,2.0,0.49
24.5,-3.5,0.0,0.89
24.5,-3.5,0.5,0.89
24.5,-3.5,1.0,0.89
24.5,-3.5,1.5,0.89
24.5,-3.5,2.0,0.89
24.5,-3.25,0.0,0.49
24.5,-3.25,0.5,0.49
24.5,-3.25,1.0,0.49
24.5,-3.25,1.5,0.49
24.5,-3.25,2.0,0.49
24.5,-3.0,0.0,0.89
24.5,-3.0,0.5,0.89
24.5,-3.0,1.0,0.89
24.5,-3.0,1.5,0.89
24.5,-3.0,2.0,0.89
24.5,-2.75,0.0,0.49
24.5,-2.75,0.5,0.49
24.5,-2.75,1.0,0.49
24.5,-2.75,1.5,0.49
24.5,-2.75,2.0,0.49
24.5,-2.5,0.0,0.89
24.5,-2.5,0.5,0.89
24.5,-2.5,1.0,0.89
24.5,-2.5,1.5,0.89
24.5,-2.5,2.0,0.89
24.5,-2.25,0.0,0.49
24.5,-2.25,0.5,0.49
24.5,-2.25,1.0,0.49
24.5,-2.25,1.5,0.49
24.5,-2.25,2.0,0.49
24.5,-2.0,-0.5,0.5
24.5,-2.0,0.0,0.89
24.5,-2.0,0.5,0.89
24.5,-2.0,1.0,0.89
24.5,-2.0,1.5,0.89
24.5,-2.0,2.0,0.89
24.5,-1.75,0.0,0.49
24.5,-1.75,0.5,0.49
24.5,-1.75,1.0,0.49
24.5,-1.75,1.5,0.49
24.5,-1.75,2.0,0.49
24.5,-1.5,-0.5,0.5
24.5,-1.5,0.0,0.89
24.5,-1.5,0.5,0.89
24.5,-1.5,1.0,0.89
24.5,-1.5,1.5,0.89
24.5,-1.5,2.0,0.89
24.5,-1.25,0.0,0.49
24.5,-1.25,0.5,0.49
24.5,-1.25,1.0,0.49
24.5,-1.25,1.5,0.49
24.5,-1.25,2.0,0.49
24.5,-1.0,-0.5,0.5
24.5,-1.0,0.0,1.0
24.5,-1.0,0.5,1.0
24.5,-1.0,1.0,1.0
24.5,-1.0,1.5,1.0
24.5,-1.0,2.0,1.0
24.5,-0.75,0.0,0.49
24.5,-0.75,0.5,0.49
24.5,-0.75,1.0,0.49
24.5,-0.75,1.5,0.49
24.5,-0.75,2.0,0.49
24.5,-0.5,-0.5,0.5
24.5,-0.5,0.0,1.0
24.5,-0.5,0.5,1.0
24.5,-0.5,1.0,1.0
24.5,-0.5,1.5,1.0
24.5,-0.5,2.0,1.0
24.5,0.0,-0.5,0.5
24.5,0.0,0.0,1.0
24.5,0.0,0.5,1.0
24.5,0.0,1.0,1.0
24.5,0.0,1.5,1.0
24.5,0.0,2.0,1.0
24.5,0.5,-0.5,0.5
24.5,0.5,0.0,1.0
24.5,0.5,0.5,1.0
24.5,0.5,1.0,1.0
24.5,0.5,1.5,1.0
24.5,0.5,2.0,1.0
24.5,0.75,0.0,0.49
24.5,0.75,0.5,0.49
24.5,0.75,1.0,0.49
24.5,0.75,1.5,0.49
24.5,0.75,2.0,0.49
24.5,1.0,-0.5,0.5
24.5,1.0,0.0,1.0
24.5,1.0,0.5,1.0
24.5,1.0,1.0,1.0
24.5,1.0,1.5,1.0
24.5,1.0,2.0,1.0
24.5,1.0,2.1,0.5
24.5,1.0,2.6,0.5
24.5,1.0,3.1,0.5
24.5,1.0,3.6,0.5
24.5,1.25,0.0,0.49
24.5,1.25,0.5,0.49
24.5,1.25,1.0,0.49
24.5,1.25,1.5,0.49
24.5,1.25,2.0,0.49
24.5,1.5,-0.5,0.5
24.5,1.5,0.0,0.89
24.5,1.5,0.5,0.89
24.5,1.5,1.0,0.89
24.5,1.5,1.5,0.89
24.5,1.5,2.0,0.89
24.5,1.5,2.1,0.5
24.5,1.5,2.6,0.5
24.5,1.5,3.1,0.5
24.5,1.5,3.6,0.5
24.5,1.75,0.0,0.49
24.5,1.75,0.5,0.49
24.5,1.75,1.0,0.49
24.5,1.75,1.5,0.49
24.5,1.75,2.0,0.49
24.5,2.0,-0.5,0.5
24.5,2.0,0.0,0.89
24.5,2.0,0.5,0.89
24.5,2.0,1.0,0.89
24.5,2.0,1.5,0.89
24.5,2.0,2.0,0.89
24.5,2.0,2.1,0.5
24.5,2.0,2.6,0.5
24.5,2.0,3.1,0.5
24.5,2.0,3.6,0.5
24.5,2.25,0.0,0.49
24.5,2.25,0.5,0.49
24.5,2.25,1.0,0.49
24.5,2.25,1.5,0.49
24.5,2.25,2.0,0.49
24.5,2.5,0.0,0.89
24.5,2.5,0.5,0.89
24.5,2.5,1.0,0.89
24.5,2.5,1.5,0.89
24.5,2.5,2.0,0.89
24.5,2.5,2.1,0.5
24.5,2.5,2.6,0.5
24.5,2.5,3.1,0.5
24.5,2.5,3.6,0.5
24.5,2.75,0.0,0.49
24.5,2.75,0.5,0.49
24.5,2.75,1.0,0.49
24.5,2.75,1.5,0.49
24.5,2.75,2.0,0.49
24.5,3.0,0.0,0.89
24.5,3.0,0.5,0.89
24.5,3.0,1.0,0.89
24.5,3.0,1.5,0.89
24.5,3.0,2.0,0.89
24.5,3.25,0.0,0.49
24.5,3.25,0.5,0.49
24.5,3.25,1.0,0.49
24.5,3.25,1.5,0.49
24.5,3.25,2.0,0.49
24.5,3.25,2.1,0.5
24.5,3.25,2.6,0.5
24.5,3.25,3.1,0.5
24.5,3.25,3.6,0.5
24.5,3.5,0.0,0.89
24.5,3.5,0.5,0.89
24.5,3.5,1.0,0.89
24.5,3.5,1.5,0.89
24.5,3.5,2.0,0.89
24.5,3.75,0.0,0.49
24.5,3.75,0.5,0.49
24.5,3.75,1.0,0.49
24.5,3.75,1.5,0.49
24.5,3.75,2.0,0.49
24.5,3.75,2.1,0.5
24.5,3.75,2.6,0.5
24.5,3.75,3.1,0.5
24.5,3.75,3.6,0.5
24.5,4.0,0.0,0.89
24.5,4.0,0.5,0.89
24.5,4.0,1.0,0.89
24.5,4.0,1.5,0.89
24.5,4.0,2.0,0.89
24.5,4.25,0.0,0.49
24.5,4.25,0.5,0.49
24.5,4.25,1.0,0.49
24.5,4.25,1.5,0.49
24.5,4.25,2.0,0.49
24.5,4.25,2.1,0.5
24.5,4.25,2.6,0.5
24.5,4.25,3.1,0.5
24.5,4.25,3.6,0.5
24.5,4.5,0.0,0.89
24.5,4.5,0.5,0.89
24.5,4.5,1.0,0.89
24.5,4.5,1.5,0.89
24.5,4.5,2.0,0.89
24.5,4.75,2.1,0.5
24.5,4.75,2.6,0.5
24.5,4.75,3.1,0.5
24.5,4.75,3.6,0.5
24.5,5.0,0.0,0.89
24.5,5.0,0.5,0.89
24.5,5.0,1.0,0.89
24.5,5.0,1.5,0.89
24.5,5.0,2.0,0.89
24.5,5.5,0.0,0.7
24.5,5.5,0.5,0.7
24.5,5.5,1.0,0.7
24.5,5.5,1.5,0.7
24.5,5.5,2.0,0.7
24.5,6.0,0.0,0.7
24.5,6.0,0.5,0.7
24.5,6.0,1.0,0.7
24.5,6.0,1.5,0.7
24.5,6.0,2.0,0.7
24.5,6.5,0.0,0.7
24.5,6.5,0.5,0.7
24.5,6.5,1.0,0.7
24.5,6.5,1.5,0.7
24.5,6.5,2.0,0.7
24.5,7.0,0.0,0.7
24.5,7.0,0.5,0.7
24.5,7.0,1.0,0.7
24.5,7.0,1.5,0.7
24.5,7.0,2.0,0.7
24.5,7.25,2.1,0.5
24.5,7.25,2.6,0.5
24.5,7.25,3.1,0.5
24.5,7.25,3.6,0.5
24.5,7.5,0.0,0.7
24.5,7.5,0.5,0.7
24.5,7.5,1.0,0.7
24.5,7.5,1.5,0.7
24.5,7.5,2.0,0.7
24.5,7.75,2.1,0.5
24.5,7.75,2.6,0.5
24.5,7.75,3.1,0.5
24.5,7.75,3.6,0.5
24.5,8.0,0.0,0.7
24.5,8.0,0.5,0.7
24.5,8.0,1.0,0.7
24.5,8.0,1.5,0.7
24.5,8.0,2.0,0.7
24.5,8.25,2.1,0.5
24.5,8.25,2.6,0.5
24.5,8.25,3.1,0.5
24.5,8.25,3.6,0.5
24.5,8.5,0.0,0.7
24.5,8.5,0.5,0.7
24.5,8.5,1.0,0.7
24.5,8.5,1.5,0.7
24.5,8.5,2.0,0.7
24.5,8.75,2.1,0.5
24.5,8.75,2.6,0.5
24.5,8.75,3.1,0.5
24.5,8.75,3.6,0.5
24.5,9.0,0.0,0.7
24.5,9.0,0.5,0.7
24.5,9.0,1.0,0.7
24.5,9.0,1.5,0.7
24.5,9.0,2.0,0.7
24.5,9.5,0.0,0.7
24.5,9.5,0.5,0.7
24.5,9.5,1.0,0.7
24.5,9.5,1.5,0.7
24.5,9.5,2.0,0.7
24.5,10.0,0.0,0.7
24.5,10.0,0.5,0.7
24.5,10.0,1.0,0.7
24.5,10.0,1.5,0.7
24.5,10.0,2.0,0.7
24.5,10.5,0.0,0.7
24.5,10.5,0.5,0.7
24.5,10.5,1.0,0.7
24.5,10.5,1.5,0.7
24.5,10.5,2.0,0.7
24.5,11.0,0.0,0.7
24.5,11.0,0.5,0.7
24.5,11.0,1.0,0.7
24.5,11.0,1.5,0.7
24.5,11.0,2.0,0.7
24.5,11.5,0.0,0.7
24.5,11.5,0.5,0.7
24.5,11.5,1.0,0.7
24.5,11.5,1.5,0.7
24.5,11.5,2.0,0.7
24.5,12.0,0.0,0.7
24.5,12.0,0.5,0.7
24.5,12.0,1.0,0.7
24.5,12.0,1.5,0.7
24.5,12.0,2.0,0.7
24.5,12.5,0.0,0.7
24.5,12.5,0.5,0.7
24.5,12.5,1.0,0.7
24.5,12.5,1.5,0.7
24.5,12.5,2.0,0.7
25.0,-12.5,0.0,0.7
25.0,-12.5,0.5,0.7
25.0,-12.5,1.0,0.7
25.0,-12.5,1.5,0.7
25.0,-12.5,2.0,0.7
25.0,-12.0,0.0,0.7
25.0,-12.0,0.5,0.7
25.0,-12.0,1.0,0.7
25.0,-12.0,1.5,0.7
25.0,-12.0,2.0,0.7
25.0,-11.5,0.0,0.7
25.0,-11.5,0.5,0.7
25.0,-11.5,1.0,0.7
25.0,-11.5,1.5,0.7
25.0,-11.5,2.0,0.7
25.0,-11.0,0.0,0.7
25.0,-11.0,0.5,0.7
25.0,-11.0,1.0,0.7
25.0,-11.0,1.5,0.7
25.0,-11.0,2.0,0.7
25.0,-10.5,0.0,0.7
25.0,-10.5,0.5,0.7
25.0,-10.5,1.0,0.7
25.0,-10.5,1.5,0.7
25.0,-10.5,2.0,0.7
25.0,-10.0,0.0,0.7
25.0,-10.0,0.5,0.7
25.0,-10.0,1.0,0.7
25.0,-10.0,1.5,0.7
25.0,-10.0,2.0,0.7
25.0,-9.5,0.0,0.7
25.0,-9.5,0.5,0.7
25.0,-9.5,1.0,0.7
